InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,RefundAmount,ReturnReason,ReturnReasonClean,Date
C562687,22233,-1,2011-08-08 13:53:00,0.59,15157.0,United Kingdom,0.59,Changed Mind,Changed Mind,2011-08-08
C562687,21359,-1,2011-08-08 13:53:00,3.95,15157.0,United Kingdom,3.95,Defective,Defective,2011-08-08
C562687,21158,-24,2011-08-08 13:53:00,0.39,15157.0,United Kingdom,9.36,WRONG ITEM,Wrong Item,2011-08-08
C562687,22287,-12,2011-08-08 13:53:00,0.39,15157.0,United Kingdom,4.68,Changed Mind,Changed Mind,2011-08-08
C562687,22268,-39,2011-08-08 13:53:00,0.19,15157.0,United Kingdom,7.41,Changed Mind,Changed Mind,2011-08-08
C562709,22384,-1,2011-08-08 14:32:00,1.45,17511.0,United Kingdom,1.45,Defective,Defective,2011-08-08
C562709,22659,-1,2011-08-08 14:32:00,1.65,17511.0,United Kingdom,1.65,Changed Mind,Changed Mind,2011-08-08
C562709,21238,-1,2011-08-08 14:32:00,0.72,17511.0,United Kingdom,0.72,Changed Mind,Changed Mind,2011-08-08
C562709,22061,-1,2011-08-08 14:32:00,8.5,17511.0,United Kingdom,8.5,Defective,Defective,2011-08-08
C562709,21232,-1,2011-08-08 14:32:00,1.06,17511.0,United Kingdom,1.06,Defective,Defective,2011-08-08
C562709,82484,-1,2011-08-08 14:32:00,6.75,17511.0,United Kingdom,6.75,Changed Mind,Changed Mind,2011-08-08
C562709,85123A,-1,2011-08-08 14:32:00,2.55,17511.0,United Kingdom,2.55,Wrong Item,Wrong Item,2011-08-08
C562709,22197,-3,2011-08-08 14:32:00,0.72,17511.0,United Kingdom,2.16,Changed Mind,Changed Mind,2011-08-08
C562709,21042,-1,2011-08-08 14:32:00,4.65,17511.0,United Kingdom,4.65,,Unspecified,2011-08-08
C562726,22326,-1,2011-08-09 09:05:00,2.95,16401.0,United Kingdom,2.95,,Unspecified,2011-08-09
C562726,21559,-2,2011-08-09 09:05:00,2.55,16401.0,United Kingdom,5.1,Late Delivery,Late Delivery,2011-08-09
C562728,22849,-1,2011-08-09 09:41:00,14.95,12406.0,Denmark,14.95,Defective,Defective,2011-08-09
C562728,22848,-4,2011-08-09 09:41:00,14.95,12406.0,Denmark,59.8,Damaged,Damaged,2011-08-09
C562728,22846,-4,2011-08-09 09:41:00,14.95,12406.0,Denmark,59.8,Changed Mind,Changed Mind,2011-08-09
C562773,22424,-2,2011-08-09 12:18:00,12.75,17841.0,United Kingdom,25.5,Damaged,Damaged,2011-08-09
C562773,22220,-2,2011-08-09 12:18:00,9.95,17841.0,United Kingdom,19.9,,Unspecified,2011-08-09
C562773,85014B,-1,2011-08-09 12:18:00,5.95,17841.0,United Kingdom,5.95,Wrong Item,Wrong Item,2011-08-09
C562773,15056BL,-1,2011-08-09 12:18:00,5.95,17841.0,United Kingdom,5.95,Late Delivery,Late Delivery,2011-08-09
C562773,21935,-1,2011-08-09 12:18:00,1.65,17841.0,United Kingdom,1.65,,Unspecified,2011-08-09
C562773,22374,-1,2011-08-09 12:18:00,4.25,17841.0,United Kingdom,4.25,,Unspecified,2011-08-09
562785,21033,-455,2011-08-09 13:32:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2011-08-09
C562786,M,-1,2011-08-09 13:43:00,250.0,15581.0,United Kingdom,250.0,Changed Mind,Changed Mind,2011-08-09
C562793,M,-1,2011-08-09 14:18:00,57.6,16422.0,United Kingdom,57.6,Changed Mind,Changed Mind,2011-08-09
C562794,22456,-1,2011-08-09 14:20:00,4.95,14112.0,United Kingdom,4.95,Wrong Item,Wrong Item,2011-08-09
C562795,22192,-1,2011-08-09 14:23:00,8.5,13709.0,United Kingdom,8.5,Damaged,Damaged,2011-08-09
C562795,23235,-1,2011-08-09 14:23:00,2.89,13709.0,United Kingdom,2.89,Damaged,Damaged,2011-08-09
C562795,22428,-2,2011-08-09 14:23:00,6.95,13709.0,United Kingdom,13.9,Damaged,Damaged,2011-08-09
C562795,21877,-1,2011-08-09 14:23:00,1.25,13709.0,United Kingdom,1.25,damaged,Damaged,2011-08-09
C562796,D,-1,2011-08-09 14:27:00,64.0,13694.0,United Kingdom,64.0,Damaged,Damaged,2011-08-09
C562797,22634,-1,2011-08-09 14:29:00,8.5,16672.0,United Kingdom,8.5,Late Delivery,Late Delivery,2011-08-09
C562798,22605,-1,2011-08-09 14:30:00,12.75,12929.0,United Kingdom,12.75,Damaged,Damaged,2011-08-09
C562799,84949,-2,2011-08-09 14:31:00,1.65,16609.0,United Kingdom,3.3,WRONG ITEM,Wrong Item,2011-08-09
C562800,21559,-2,2011-08-09 14:34:00,2.55,16401.0,United Kingdom,5.1,Changed Mind,Changed Mind,2011-08-09
C562801,23012,-1,2011-08-09 14:35:00,3.95,15194.0,United Kingdom,3.95,Changed Mind,Changed Mind,2011-08-09
C562802,22990,-2,2011-08-09 14:41:00,4.95,15201.0,United Kingdom,9.9,Changed Mind,Changed Mind,2011-08-09
C562802,22994,-2,2011-08-09 14:41:00,0.42,15201.0,United Kingdom,0.84,,Unspecified,2011-08-09
C562803,21704,-2,2011-08-09 14:43:00,0.85,15628.0,United Kingdom,1.7,Wrong Item,Wrong Item,2011-08-09
C562803,23187,-10,2011-08-09 14:43:00,0.29,15628.0,United Kingdom,2.9,,Unspecified,2011-08-09
C562808,23187,-5,2011-08-09 15:10:00,0.29,18282.0,United Kingdom,1.45,Defective,Defective,2011-08-09
C562811,23109,-96,2011-08-09 15:30:00,2.49,13217.0,United Kingdom,239.04,Wrong Item,Wrong Item,2011-08-09
C562811,23083,-48,2011-08-09 15:30:00,3.29,13217.0,United Kingdom,157.92000000000002,Damaged,Damaged,2011-08-09
C562845,21754,-1,2011-08-10 09:21:00,5.95,14903.0,United Kingdom,5.95,Late Delivery,Late Delivery,2011-08-10
C562848,22990,-4,2011-08-10 09:35:00,4.95,15201.0,United Kingdom,19.8,Wrong Item,Wrong Item,2011-08-10
562855,84800M,-124,2011-08-10 10:16:00,0.0,,United Kingdom,0.0,,Unspecified,2011-08-10
C562876,22360,-1,2011-08-10 10:42:00,2.95,15110.0,United Kingdom,2.95,Damaged,Damaged,2011-08-10
C562884,22900,-3,2011-08-10 11:25:00,3.25,14056.0,United Kingdom,9.75,Defective,Defective,2011-08-10
C562887,23077,-20,2011-08-10 11:43:00,1.25,17994.0,United Kingdom,25.0,Defective,Defective,2011-08-10
C562889,22727,-2,2011-08-10 12:07:00,3.75,18172.0,United Kingdom,7.5,Defective,Defective,2011-08-10
C562909,75049L,-11,2011-08-10 13:00:00,1.25,17602.0,United Kingdom,13.75,Wrong Item,Wrong Item,2011-08-10
C562910,23187,-16,2011-08-10 13:03:00,0.29,15671.0,United Kingdom,4.64,,Unspecified,2011-08-10
C562911,22978,-5,2011-08-10 13:06:00,3.75,13384.0,United Kingdom,18.75,Late Delivery,Late Delivery,2011-08-10
C562915,23064,-1,2011-08-10 13:35:00,49.95,13388.0,United Kingdom,49.95,Changed Mind,Changed Mind,2011-08-10
C562921,22699,-2,2011-08-10 14:17:00,2.95,13767.0,United Kingdom,5.9,Defective,Defective,2011-08-10
C562921,22423,-2,2011-08-10 14:17:00,12.75,13767.0,United Kingdom,25.5,Changed Mind,Changed Mind,2011-08-10
C562921,22726,-1,2011-08-10 14:17:00,3.75,13767.0,United Kingdom,3.75,damaged,Damaged,2011-08-10
C562921,22727,-1,2011-08-10 14:17:00,3.75,13767.0,United Kingdom,3.75,,Unspecified,2011-08-10
C562938,M,-1,2011-08-10 17:14:00,1121.18,14156.0,EIRE,1121.18,Wrong Item,Wrong Item,2011-08-10
C562943,23316,-1,2011-08-11 09:16:00,9.95,12693.0,Germany,9.95,Wrong Item,Wrong Item,2011-08-11
C562952,22456,-1,2011-08-11 10:10:00,4.95,12749.0,United Kingdom,4.95,WRONG ITEM,Wrong Item,2011-08-11
C562952,23236,-1,2011-08-11 10:10:00,2.89,12749.0,United Kingdom,2.89,Wrong Item,Wrong Item,2011-08-11
C562952,23235,-2,2011-08-11 10:10:00,2.89,12749.0,United Kingdom,5.78,WRONG ITEM,Wrong Item,2011-08-11
C562952,23239,-3,2011-08-11 10:10:00,4.15,12749.0,United Kingdom,12.45,Defective,Defective,2011-08-11
C562952,82486,-1,2011-08-11 10:10:00,8.95,12749.0,United Kingdom,8.95,Damaged,Damaged,2011-08-11
C562952,23244,-2,2011-08-11 10:10:00,1.95,12749.0,United Kingdom,3.9,Wrong Item,Wrong Item,2011-08-11
C562952,23245,-1,2011-08-11 10:10:00,4.95,12749.0,United Kingdom,4.95,Changed Mind,Changed Mind,2011-08-11
C562952,23110,-1,2011-08-11 10:10:00,5.75,12749.0,United Kingdom,5.75,,Unspecified,2011-08-11
C562952,23167,-2,2011-08-11 10:10:00,0.83,12749.0,United Kingdom,1.66,Wrong Item,Wrong Item,2011-08-11
C562952,23166,-1,2011-08-11 10:10:00,1.25,12749.0,United Kingdom,1.25,Wrong Item,Wrong Item,2011-08-11
C562952,23165,-2,2011-08-11 10:10:00,1.65,12749.0,United Kingdom,3.3,damaged,Damaged,2011-08-11
C562952,22980,-3,2011-08-11 10:10:00,1.65,12749.0,United Kingdom,4.949999999999999,Damaged,Damaged,2011-08-11
C562952,22979,-2,2011-08-11 10:10:00,1.45,12749.0,United Kingdom,2.9,Changed Mind,Changed Mind,2011-08-11
C562952,22981,-5,2011-08-11 10:10:00,1.45,12749.0,United Kingdom,7.25,Changed Mind,Changed Mind,2011-08-11
C562952,23243,-1,2011-08-11 10:10:00,4.95,12749.0,United Kingdom,4.95,Damaged,Damaged,2011-08-11
C562952,23169,-1,2011-08-11 10:10:00,4.15,12749.0,United Kingdom,4.15,Damaged,Damaged,2011-08-11
C562952,23020,-1,2011-08-11 10:10:00,12.5,12749.0,United Kingdom,12.5,Changed Mind,Changed Mind,2011-08-11
C562952,23015,-1,2011-08-11 10:10:00,8.25,12749.0,United Kingdom,8.25,Damaged,Damaged,2011-08-11
C562952,23017,-1,2011-08-11 10:10:00,12.5,12749.0,United Kingdom,12.5,Changed Mind,Changed Mind,2011-08-11
C562952,23111,-1,2011-08-11 10:10:00,12.5,12749.0,United Kingdom,12.5,Defective,Defective,2011-08-11
C562953,22649,-1,2011-08-11 10:12:00,4.95,16180.0,United Kingdom,4.95,Defective,Defective,2011-08-11
C562953,22699,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom,2.95,Changed Mind,Changed Mind,2011-08-11
C562953,22064,-1,2011-08-11 10:12:00,1.65,16180.0,United Kingdom,1.65,Changed Mind,Changed Mind,2011-08-11
C562953,23206,-1,2011-08-11 10:12:00,1.65,16180.0,United Kingdom,1.65,Damaged,Damaged,2011-08-11
C562953,21232,-1,2011-08-11 10:12:00,1.25,16180.0,United Kingdom,1.25,Wrong Item,Wrong Item,2011-08-11
C562953,22328,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom,2.95,Changed Mind,Changed Mind,2011-08-11
C562953,22697,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom,2.95,damaged,Damaged,2011-08-11
C562954,20914,-1,2011-08-11 10:13:00,2.95,17429.0,United Kingdom,2.95,Wrong Item,Wrong Item,2011-08-11
C562954,84927F,-5,2011-08-11 10:13:00,0.39,17429.0,United Kingdom,1.95,Changed Mind,Changed Mind,2011-08-11
C562954,22461,-2,2011-08-11 10:13:00,3.95,17429.0,United Kingdom,7.9,Late Delivery,Late Delivery,2011-08-11
C562956,82600,-6,2011-08-11 10:14:00,2.1,13186.0,United Kingdom,12.6,Late Delivery,Late Delivery,2011-08-11
C562956,22637,-1,2011-08-11 10:14:00,2.55,13186.0,United Kingdom,2.55,WRONG ITEM,Wrong Item,2011-08-11
C562957,22842,-1,2011-08-11 10:15:00,6.75,13319.0,United Kingdom,6.75,Damaged,Damaged,2011-08-11
C562957,22540,-1,2011-08-11 10:15:00,0.42,13319.0,United Kingdom,0.42,Damaged,Damaged,2011-08-11
C562958,M,-1,2011-08-11 10:19:00,3.25,17531.0,United Kingdom,3.25,Wrong Item,Wrong Item,2011-08-11
C562959,85066,-6,2011-08-11 10:21:00,1.8,17389.0,United Kingdom,10.8,Damaged,Damaged,2011-08-11
C562959,22138,-6,2011-08-11 10:21:00,0.7,17389.0,United Kingdom,4.199999999999999,Changed Mind,Changed Mind,2011-08-11
C562961,85123A,-6,2011-08-11 10:24:00,2.95,14305.0,United Kingdom,17.700000000000003,,Unspecified,2011-08-11
C562961,22766,-7,2011-08-11 10:24:00,2.95,14305.0,United Kingdom,20.65,Defective,Defective,2011-08-11
C562961,22852,-1,2011-08-11 10:24:00,4.25,14305.0,United Kingdom,4.25,Damaged,Damaged,2011-08-11
C562961,84947,-5,2011-08-11 10:24:00,1.25,14305.0,United Kingdom,6.25,Damaged,Damaged,2011-08-11
C562962,23132,-1,2011-08-11 10:26:00,5.75,17579.0,United Kingdom,5.75,damaged,Damaged,2011-08-11
C562962,22173,-1,2011-08-11 10:26:00,2.95,17579.0,United Kingdom,2.95,Changed Mind,Changed Mind,2011-08-11
C562969,22568,-1,2011-08-11 10:58:00,3.75,12610.0,Italy,3.75,damaged,Damaged,2011-08-11
C562969,21987,-12,2011-08-11 10:58:00,0.65,12610.0,Italy,7.800000000000001,Late Delivery,Late Delivery,2011-08-11
C562992,22847,-1,2011-08-11 11:48:00,16.95,12885.0,United Kingdom,16.95,WRONG ITEM,Wrong Item,2011-08-11
C563068,23108,-1,2011-08-11 15:26:00,6.25,13722.0,United Kingdom,6.25,,Unspecified,2011-08-11
C563072,22805,-1,2011-08-11 15:45:00,1.25,16928.0,United Kingdom,1.25,Changed Mind,Changed Mind,2011-08-11
C563107,22965,-12,2011-08-12 10:17:00,2.1,12709.0,Germany,25.200000000000003,Late Delivery,Late Delivery,2011-08-12
C563107,23169,-1,2011-08-12 10:17:00,4.15,12709.0,Germany,4.15,Changed Mind,Changed Mind,2011-08-12
C563107,22960,-1,2011-08-12 10:17:00,3.75,12709.0,Germany,3.75,Wrong Item,Wrong Item,2011-08-12
C563107,21452,-1,2011-08-12 10:17:00,2.95,12709.0,Germany,2.95,Wrong Item,Wrong Item,2011-08-12
C563109,21936,-4,2011-08-12 10:31:00,2.95,12656.0,France,11.8,Changed Mind,Changed Mind,2011-08-12
C563109,20725,-6,2011-08-12 10:31:00,1.65,12656.0,France,9.9,Damaged,Damaged,2011-08-12
563148,21033,-37,2011-08-12 11:35:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-08-12
C563197,23160,-3,2011-08-14 09:57:00,1.25,13047.0,United Kingdom,3.75,Changed Mind,Changed Mind,2011-08-14
C563207,22371,-1,2011-08-14 12:10:00,4.25,17613.0,United Kingdom,4.25,WRONG ITEM,Wrong Item,2011-08-14
C563207,84879,-1,2011-08-14 12:10:00,1.69,17613.0,United Kingdom,1.69,Changed Mind,Changed Mind,2011-08-14
C563207,20781,-1,2011-08-14 12:10:00,5.49,17613.0,United Kingdom,5.49,Changed Mind,Changed Mind,2011-08-14
C563207,21933,-1,2011-08-14 12:10:00,1.65,17613.0,United Kingdom,1.65,Wrong Item,Wrong Item,2011-08-14
C563207,84279P,-1,2011-08-14 12:10:00,3.75,17613.0,United Kingdom,3.75,Damaged,Damaged,2011-08-14
C563218,22383,-1,2011-08-14 14:15:00,1.65,16401.0,United Kingdom,1.65,Defective,Defective,2011-08-14
C563219,22469,-11,2011-08-14 14:17:00,1.65,17644.0,United Kingdom,18.15,,Unspecified,2011-08-14
C563220,23243,-2,2011-08-14 14:22:00,4.95,16150.0,United Kingdom,9.9,Changed Mind,Changed Mind,2011-08-14
C563220,22469,-6,2011-08-14 14:22:00,1.65,16150.0,United Kingdom,9.9,Changed Mind,Changed Mind,2011-08-14
C563220,21289,-4,2011-08-14 14:22:00,1.25,16150.0,United Kingdom,5.0,Late Delivery,Late Delivery,2011-08-14
C563221,22780,-3,2011-08-14 14:23:00,4.25,17611.0,United Kingdom,12.75,Damaged,Damaged,2011-08-14
C563222,22460,-3,2011-08-14 14:28:00,1.25,15660.0,United Kingdom,3.75,Changed Mind,Changed Mind,2011-08-14
C563223,37446,-1,2011-08-14 14:30:00,1.45,16292.0,United Kingdom,1.45,Late Delivery,Late Delivery,2011-08-14
C563223,37449,-2,2011-08-14 14:30:00,9.95,16292.0,United Kingdom,19.9,Defective,Defective,2011-08-14
C563224,23298,-1,2011-08-14 14:33:00,4.95,12409.0,Switzerland,4.95,Damaged,Damaged,2011-08-14
C563225,D,-1,2011-08-14 14:35:00,434.51,14911.0,EIRE,434.51,Wrong Item,Wrong Item,2011-08-14
C563226,23253,-1,2011-08-14 14:36:00,15.95,13116.0,United Kingdom,15.95,Defective,Defective,2011-08-14
C563232,23173,-1,2011-08-14 15:55:00,9.95,17988.0,United Kingdom,9.95,Wrong Item,Wrong Item,2011-08-14
C563240,22616,-12,2011-08-15 10:06:00,0.29,15048.0,United Kingdom,3.4799999999999995,,Unspecified,2011-08-15
563244,22740,-36,2011-08-15 10:49:00,0.0,,United Kingdom,0.0,Damaged,Damaged,2011-08-15
C563249,21704,-1,2011-08-15 11:35:00,0.72,16656.0,United Kingdom,0.72,Damaged,Damaged,2011-08-15
C563258,22061,-2,2011-08-15 12:08:00,8.5,15311.0,United Kingdom,17.0,Wrong Item,Wrong Item,2011-08-15
C563258,20728,-1,2011-08-15 12:08:00,1.45,15311.0,United Kingdom,1.45,damaged,Damaged,2011-08-15
C563258,20727,-1,2011-08-15 12:08:00,1.45,15311.0,United Kingdom,1.45,Late Delivery,Late Delivery,2011-08-15
C563363,21579,-6,2011-08-15 16:20:00,2.25,15342.0,United Kingdom,13.5,,Unspecified,2011-08-15
C563363,23155,-1,2011-08-15 16:20:00,0.83,15342.0,United Kingdom,0.83,Changed Mind,Changed Mind,2011-08-15
C563375,23149,-6,2011-08-16 10:27:00,2.49,14911.0,EIRE,14.94,,Unspecified,2011-08-16
C563375,23073,-1,2011-08-16 10:27:00,12.5,14911.0,EIRE,12.5,,Unspecified,2011-08-16
C563375,22989,-6,2011-08-16 10:27:00,3.25,14911.0,EIRE,19.5,Changed Mind,Changed Mind,2011-08-16
C563375,22193,-2,2011-08-16 10:27:00,8.5,14911.0,EIRE,17.0,WRONG ITEM,Wrong Item,2011-08-16
C563433,84629,-1,2011-08-16 12:14:00,4.95,16033.0,United Kingdom,4.95,,Unspecified,2011-08-16
C563433,22666,-1,2011-08-16 12:14:00,2.95,16033.0,United Kingdom,2.95,WRONG ITEM,Wrong Item,2011-08-16
C563433,21874,-1,2011-08-16 12:14:00,1.25,16033.0,United Kingdom,1.25,,Unspecified,2011-08-16
C563446,POST,-1,2011-08-16 14:24:00,4.41,15205.0,United Kingdom,4.41,Late Delivery,Late Delivery,2011-08-16
563453,21033,-24,2011-08-16 14:34:00,0.0,,United Kingdom,0.0,damaged,Damaged,2011-08-16
C563459,84078A,-1,2011-08-16 14:51:00,39.95,17048.0,United Kingdom,39.95,Changed Mind,Changed Mind,2011-08-16
C563483,21713,-3,2011-08-16 15:59:00,2.1,14175.0,United Kingdom,6.300000000000001,Late Delivery,Late Delivery,2011-08-16
C563483,23108,-1,2011-08-16 15:59:00,6.25,14175.0,United Kingdom,6.25,Wrong Item,Wrong Item,2011-08-16
C563483,22927,-1,2011-08-16 15:59:00,5.95,14175.0,United Kingdom,5.95,Late Delivery,Late Delivery,2011-08-16
C563535,BANK CHARGES,-1,2011-08-17 11:38:00,612.46,,United Kingdom,612.46,Late Delivery,Late Delivery,2011-08-17
C563536,M,-1,2011-08-17 11:39:00,413.68,,United Kingdom,413.68,Late Delivery,Late Delivery,2011-08-17
C563537,M,-1,2011-08-17 11:40:00,793.32,,United Kingdom,793.32,,Unspecified,2011-08-17
C563553,22885,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,1.95,Changed Mind,Changed Mind,2011-08-17
C563553,22883,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,1.95,Changed Mind,Changed Mind,2011-08-17
C563553,22882,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,1.95,Damaged,Damaged,2011-08-17
C563553,85123A,-1,2011-08-17 13:14:00,2.95,16755.0,United Kingdom,2.95,Damaged,Damaged,2011-08-17
C563553,22197,-1,2011-08-17 13:14:00,0.85,16755.0,United Kingdom,0.85,Defective,Defective,2011-08-17
C563554,22467,-1,2011-08-17 13:16:00,2.55,16755.0,United Kingdom,2.55,Changed Mind,Changed Mind,2011-08-17
C563570,21067,-23,2011-08-17 14:51:00,1.06,17949.0,United Kingdom,24.380000000000003,Damaged,Damaged,2011-08-17
C563577,21877,-828,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,877.6800000000001,Wrong Item,Wrong Item,2011-08-17
C563577,21871,-576,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,610.5600000000001,Wrong Item,Wrong Item,2011-08-17
C563577,21069,-701,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,743.0600000000001,Late Delivery,Late Delivery,2011-08-17
C563586,22077,-6,2011-08-17 17:19:00,1.65,12697.0,Sweden,9.9,Defective,Defective,2011-08-17
C563587,21314,-5,2011-08-17 17:37:00,2.1,18248.0,United Kingdom,10.5,Damaged,Damaged,2011-08-17
C563591,23296,-4,2011-08-18 06:10:00,1.25,16145.0,United Kingdom,5.0,Late Delivery,Late Delivery,2011-08-18
C563592,D,-1,2011-08-18 06:12:00,9.6,16029.0,United Kingdom,9.6,Wrong Item,Wrong Item,2011-08-18
C563593,D,-1,2011-08-18 06:13:00,206.4,14646.0,Netherlands,206.4,Defective,Defective,2011-08-18
C563594,21314,-5,2011-08-18 06:14:00,2.1,18248.0,United Kingdom,10.5,Damaged,Damaged,2011-08-18
C563595,71477,-2,2011-08-18 06:15:00,2.75,13769.0,United Kingdom,5.5,WRONG ITEM,Wrong Item,2011-08-18
C563595,23091,-1,2011-08-18 06:15:00,6.25,13769.0,United Kingdom,6.25,Damaged,Damaged,2011-08-18
C563596,22776,-2,2011-08-18 06:19:00,9.95,12749.0,United Kingdom,19.9,Late Delivery,Late Delivery,2011-08-18
C563598,22845,-1,2011-08-18 06:21:00,6.35,14305.0,United Kingdom,6.35,Changed Mind,Changed Mind,2011-08-18
C563599,22842,-1,2011-08-18 06:22:00,6.75,15152.0,United Kingdom,6.75,Damaged,Damaged,2011-08-18
C563599,84946,-1,2011-08-18 06:22:00,1.25,15152.0,United Kingdom,1.25,Damaged,Damaged,2011-08-18
C563599,22425,-1,2011-08-18 06:22:00,4.95,15152.0,United Kingdom,4.95,Changed Mind,Changed Mind,2011-08-18
C563600,84818,-18,2011-08-18 06:24:00,0.79,14911.0,EIRE,14.22,,Unspecified,2011-08-18
C563600,21218,-1,2011-08-18 06:24:00,3.75,14911.0,EIRE,3.75,Damaged,Damaged,2011-08-18
C563600,22608,-7,2011-08-18 06:24:00,0.19,14911.0,EIRE,1.33,Late Delivery,Late Delivery,2011-08-18
C563600,22625,-1,2011-08-18 06:24:00,8.5,14911.0,EIRE,8.5,Defective,Defective,2011-08-18
C563600,23243,-1,2011-08-18 06:24:00,4.95,14911.0,EIRE,4.95,Wrong Item,Wrong Item,2011-08-18
C563600,84880,-1,2011-08-18 06:24:00,7.5,14911.0,EIRE,7.5,Damaged,Damaged,2011-08-18
C563600,22627,-1,2011-08-18 06:24:00,8.5,14911.0,EIRE,8.5,damaged,Damaged,2011-08-18
C563600,22423,-1,2011-08-18 06:24:00,12.75,14911.0,EIRE,12.75,Wrong Item,Wrong Item,2011-08-18
C563600,22301,-1,2011-08-18 06:24:00,2.55,14911.0,EIRE,2.55,Damaged,Damaged,2011-08-18
C563600,22182,-2,2011-08-18 06:24:00,4.95,14911.0,EIRE,9.9,Defective,Defective,2011-08-18
C563600,21584,-1,2011-08-18 06:24:00,1.65,14911.0,EIRE,1.65,Wrong Item,Wrong Item,2011-08-18
C563600,21845,-8,2011-08-18 06:24:00,0.79,14911.0,EIRE,6.32,Changed Mind,Changed Mind,2011-08-18
C563601,23160,-3,2011-08-18 06:25:00,1.25,13047.0,United Kingdom,3.75,Damaged,Damaged,2011-08-18
C563602,22634,-1,2011-08-18 06:26:00,9.95,14291.0,United Kingdom,9.95,WRONG ITEM,Wrong Item,2011-08-18
C563603,22358,-1,2011-08-18 06:28:00,2.95,17302.0,United Kingdom,2.95,Changed Mind,Changed Mind,2011-08-18
C563603,22236,-1,2011-08-18 06:28:00,12.75,17302.0,United Kingdom,12.75,WRONG ITEM,Wrong Item,2011-08-18
C563604,22847,-1,2011-08-18 06:28:00,14.95,15251.0,United Kingdom,14.95,Changed Mind,Changed Mind,2011-08-18
C563605,22457,-1,2011-08-18 06:29:00,2.95,14112.0,United Kingdom,2.95,Wrong Item,Wrong Item,2011-08-18
C563606,22847,-1,2011-08-18 06:30:00,16.95,13925.0,United Kingdom,16.95,damaged,Damaged,2011-08-18
C563606,22846,-1,2011-08-18 06:30:00,16.95,13925.0,United Kingdom,16.95,Wrong Item,Wrong Item,2011-08-18
C563606,22839,-1,2011-08-18 06:30:00,14.95,13925.0,United Kingdom,14.95,Changed Mind,Changed Mind,2011-08-18
C563607,22729,-2,2011-08-18 06:31:00,3.75,13078.0,United Kingdom,7.5,Damaged,Damaged,2011-08-18
C563608,21845,-2,2011-08-18 06:33:00,0.79,17719.0,United Kingdom,1.58,WRONG ITEM,Wrong Item,2011-08-18
C563608,22624,-1,2011-08-18 06:33:00,8.5,17719.0,United Kingdom,8.5,Damaged,Damaged,2011-08-18
C563609,22784,-2,2011-08-18 06:34:00,4.95,18178.0,United Kingdom,9.9,Late Delivery,Late Delivery,2011-08-18
C563610,21216,-1,2011-08-18 06:36:00,4.25,14937.0,Channel Islands,4.25,Changed Mind,Changed Mind,2011-08-18
C563611,84949,-3,2011-08-18 06:38:00,1.65,17340.0,United Kingdom,4.949999999999999,Damaged,Damaged,2011-08-18
C563611,84755,-1,2011-08-18 06:38:00,0.65,17340.0,United Kingdom,0.65,Damaged,Damaged,2011-08-18
C563612,22729,-1,2011-08-18 06:39:00,3.75,17442.0,United Kingdom,3.75,damaged,Damaged,2011-08-18
563650,79163,-156,2011-08-18 10:43:00,0.0,,United Kingdom,0.0,Late Delivery,Late Delivery,2011-08-18
563652,22461,-36,2011-08-18 10:43:00,0.0,,United Kingdom,0.0,Defective,Defective,2011-08-18
C563655,22844,-12,2011-08-18 10:44:00,7.65,15311.0,United Kingdom,91.8,Changed Mind,Changed Mind,2011-08-18
C563655,22778,-24,2011-08-18 10:44:00,3.39,15311.0,United Kingdom,81.36,Wrong Item,Wrong Item,2011-08-18
C563655,47351B,-48,2011-08-18 10:44:00,2.55,15311.0,United Kingdom,122.4,Defective,Defective,2011-08-18
C563655,23165,-48,2011-08-18 10:44:00,1.45,15311.0,United Kingdom,69.6,Defective,Defective,2011-08-18
C563693,84050,-1,2011-08-18 13:04:00,1.65,17243.0,United Kingdom,1.65,Late Delivery,Late Delivery,2011-08-18
